"Notes"	"Year"	"Year Code"	"County"	"County Code"	"UCD - Drug/Alcohol Induced Causes"	"UCD - Drug/Alcohol Induced Causes Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"2002"	"2002"	"Yates County, NY"	"36123"	"All Other Causes"	"O"	245	24688	992.38496	63.40115
	"2002"	"2002"	"Alamance County, NC"	"37001"	"Drug-Induced Causes"	"D"	10	135239	Unreliable	2.33829
	"2002"	"2002"	"Alamance County, NC"	"37001"	"All Other Causes"	"O"	1271	135239	939.81766	26.36154
	"2002"	"2002"	"Alexander County, NC"	"37003"	"All Other Causes"	"O"	260	34665	750.03606	46.51526
	"2002"	"2002"	"Alleghany County, NC"	"37005"	"All Other Causes"	"O"	154	10740	1433.89199	115.54631
	"2002"	"2002"	"Anson County, NC"	"37007"	"All Other Causes"	"O"	303	25723	1177.93414	67.67055
	"2002"	"2002"	"Ashe County, NC"	"37009"	"All Other Causes"	"O"	288	25029	1150.66523	67.80360
	"2002"	"2002"	"Avery County, NC"	"37011"	"All Other Causes"	"O"	204	17867	1141.76974	79.93987
	"2002"	"2002"	"Beaufort County, NC"	"37013"	"All Other Causes"	"O"	525	45216	1161.09342	50.67427
	"2002"	"2002"	"Bertie County, NC"	"37015"	"All Other Causes"	"O"	261	19841	1315.45789	81.42480
	"2002"	"2002"	"Bladen County, NC"	"37017"	"All Other Causes"	"O"	388	32782	1183.57635	60.08699
	"2002"	"2002"	"Brunswick County, NC"	"37019"	"Drug-Induced Causes"	"D"	12	78296	Unreliable	4.42437
	"2002"	"2002"	"Brunswick County, NC"	"37019"	"All Other Causes"	"O"	724	78296	924.69603	34.36606
	"2002"	"2002"	"Buncombe County, NC"	"37021"	"Drug-Induced Causes"	"D"	28	211841	13.21746	2.49787
	"2002"	"2002"	"Buncombe County, NC"	"37021"	"Alcohol-Induced Causes"	"A"	20	211841	9.44104	2.11108
	"2002"	"2002"	"Buncombe County, NC"	"37021"	"All Other Causes"	"O"	2154	211841	1016.80034	21.90851
	"2002"	"2002"	"Burke County, NC"	"37023"	"Drug-Induced Causes"	"D"	16	89371	Unreliable	4.47572
	"2002"	"2002"	"Burke County, NC"	"37023"	"All Other Causes"	"O"	773	89371	864.93382	31.10951
	"2002"	"2002"	"Cabarrus County, NC"	"37025"	"Drug-Induced Causes"	"D"	11	140054	Unreliable	2.36810
	"2002"	"2002"	"Cabarrus County, NC"	"37025"	"All Other Causes"	"O"	1142	140054	815.39977	24.12890
	"2002"	"2002"	"Caldwell County, NC"	"37027"	"All Other Causes"	"O"	779	78920	987.07552	35.36565
	"2002"	"2002"	"Camden County, NC"	"37029"	"All Other Causes"	"O"	69	7412	930.92283	112.06994
	"2002"	"2002"	"Carteret County, NC"	"37031"	"All Other Causes"	"O"	653	60311	1082.72123	42.37016
	"2002"	"2002"	"Caswell County, NC"	"37033"	"All Other Causes"	"O"	259	23767	1089.74629	67.71354
	"2002"	"2002"	"Catawba County, NC"	"37035"	"Drug-Induced Causes"	"D"	11	145343	Unreliable	2.28193
	"2002"	"2002"	"Catawba County, NC"	"37035"	"Alcohol-Induced Causes"	"A"	18	145343	Unreliable	2.91905
	"2002"	"2002"	"Catawba County, NC"	"37035"	"All Other Causes"	"O"	1235	145343	849.71412	24.17906
	"2002"	"2002"	"Chatham County, NC"	"37037"	"All Other Causes"	"O"	479	53857	889.39228	40.63737
	"2002"	"2002"	"Cherokee County, NC"	"37039"	"All Other Causes"	"O"	316	24884	1269.89230	71.43702
	"2002"	"2002"	"Chowan County, NC"	"37041"	"All Other Causes"	"O"	191	14559	1311.90329	94.92599
	"2002"	"2002"	"Clay County, NC"	"37043"	"All Other Causes"	"O"	107	9273	1153.88763	111.55053
	"2002"	"2002"	"Cleveland County, NC"	"37045"	"Alcohol-Induced Causes"	"A"	17	97068	Unreliable	4.24765
	"2002"	"2002"	"Cleveland County, NC"	"37045"	"All Other Causes"	"O"	954	97068	982.81617	31.81985
	"2002"	"2002"	"Columbus County, NC"	"37047"	"All Other Causes"	"O"	641	54975	1165.98454	46.05362
	"2002"	"2002"	"Craven County, NC"	"37049"	"Alcohol-Induced Causes"	"A"	12	92633	Unreliable	3.73960
	"2002"	"2002"	"Craven County, NC"	"37049"	"All Other Causes"	"O"	809	92633	873.33887	30.70496
	"2002"	"2002"	"Cumberland County, NC"	"37051"	"Drug-Induced Causes"	"D"	15	305697	Unreliable	1.26694
	"2002"	"2002"	"Cumberland County, NC"	"37051"	"Alcohol-Induced Causes"	"A"	27	305697	8.83228	1.69977
	"2002"	"2002"	"Cumberland County, NC"	"37051"	"All Other Causes"	"O"	1966	305697	643.12048	14.50443
	"2002"	"2002"	"Currituck County, NC"	"37053"	"All Other Causes"	"O"	160	19327	827.85740	65.44787
	"2002"	"2002"	"Dare County, NC"	"37055"	"All Other Causes"	"O"	279	31898	874.66299	52.36470
	"2002"	"2002"	"Davidson County, NC"	"37057"	"Drug-Induced Causes"	"D"	17	151296	Unreliable	2.72519
	"2002"	"2002"	"Davidson County, NC"	"37057"	"Alcohol-Induced Causes"	"A"	14	151296	Unreliable	2.47307
	"2002"	"2002"	"Davidson County, NC"	"37057"	"All Other Causes"	"O"	1404	151296	927.98223	24.76601
	"2002"	"2002"	"Davie County, NC"	"37059"	"All Other Causes"	"O"	345	36446	946.60594	50.96355
	"2002"	"2002"	"Duplin County, NC"	"37061"	"All Other Causes"	"O"	482	51121	942.86106	42.94614
	"2002"	"2002"	"Durham County, NC"	"37063"	"Drug-Induced Causes"	"D"	18	233505	Unreliable	1.81694
	"2002"	"2002"	"Durham County, NC"	"37063"	"Alcohol-Induced Causes"	"A"	13	233505	Unreliable	1.54410
	"2002"	"2002"	"Durham County, NC"	"37063"	"All Other Causes"	"O"	1673	233505	716.47288	17.51668
	"2002"	"2002"	"Edgecombe County, NC"	"37065"	"All Other Causes"	"O"	604	55855	1081.37141	44.00038
	"2002"	"2002"	"Forsyth County, NC"	"37067"	"Drug-Induced Causes"	"D"	36	314215	11.45712	1.90952
	"2002"	"2002"	"Forsyth County, NC"	"37067"	"Alcohol-Induced Causes"	"A"	19	314215	Unreliable	1.38723
	"2002"	"2002"	"Forsyth County, NC"	"37067"	"All Other Causes"	"O"	2719	314215	865.33106	16.59502
	"2002"	"2002"	"Franklin County, NC"	"37069"	"All Other Causes"	"O"	411	50622	811.89996	40.04807
	"2002"	"2002"	"Gaston County, NC"	"37071"	"Drug-Induced Causes"	"D"	33	191930	17.19377	2.99305
	"2002"	"2002"	"Gaston County, NC"	"37071"	"Alcohol-Induced Causes"	"A"	19	191930	Unreliable	2.27109
	"2002"	"2002"	"Gaston County, NC"	"37071"	"All Other Causes"	"O"	1872	191930	975.35560	22.54291
	"2002"	"2002"	"Gates County, NC"	"37073"	"All Other Causes"	"O"	128	10616	1205.72720	106.57224
	"2002"	"2002"	"Graham County, NC"	"37075"	"All Other Causes"	"O"	97	8204	1182.35007	120.04946
	"2002"	"2002"	"Granville County, NC"	"37077"	"All Other Causes"	"O"	430	51977	827.28899	39.89542
	"2002"	"2002"	"Greene County, NC"	"37079"	"All Other Causes"	"O"	173	19512	886.63387	67.40952
	"2002"	"2002"	"Guilford County, NC"	"37081"	"Drug-Induced Causes"	"D"	32	432068	7.40624	1.30925
	"2002"	"2002"	"Guilford County, NC"	"37081"	"Alcohol-Induced Causes"	"A"	38	432068	8.79491	1.42672
	"2002"	"2002"	"Guilford County, NC"	"37081"	"All Other Causes"	"O"	3445	432068	797.32820	13.58446
	"2002"	"2002"	"Halifax County, NC"	"37083"	"Alcohol-Induced Causes"	"A"	10	56507	Unreliable	5.59626
	"2002"	"2002"	"Halifax County, NC"	"37083"	"All Other Causes"	"O"	678	56507	1199.85135	46.08001
	"2002"	"2002"	"Harnett County, NC"	"37085"	"All Other Causes"	"O"	713	95708	744.97430	27.89951
	"2002"	"2002"	"Haywood County, NC"	"37087"	"Drug-Induced Causes"	"D"	12	55387	Unreliable	6.25436
	"2002"	"2002"	"Haywood County, NC"	"37087"	"All Other Causes"	"O"	644	55387	1162.72772	45.81789
	"2002"	"2002"	"Henderson County, NC"	"37089"	"Alcohol-Induced Causes"	"A"	10	92700	Unreliable	3.41130
	"2002"	"2002"	"Henderson County, NC"	"37089"	"All Other Causes"	"O"	1133	92700	1222.22222	36.31075
	"2002"	"2002"	"Hertford County, NC"	"37091"	"All Other Causes"	"O"	291	23547	1235.82622	72.44542
	"2002"	"2002"	"Hoke County, NC"	"37093"	"All Other Causes"	"O"	258	35785	720.97247	44.88579
	"2002"	"2002"	"Hyde County, NC"	"37095"	"All Other Causes"	"O"	64	5846	1094.76565	136.84571
	"2002"	"2002"	"Iredell County, NC"	"37097"	"Drug-Induced Causes"	"D"	11	130352	Unreliable	2.54436
	"2002"	"2002"	"Iredell County, NC"	"37097"	"All Other Causes"	"O"	1091	130352	836.96453	25.33930
	"2002"	"2002"	"Jackson County, NC"	"37099"	"All Other Causes"	"O"	313	34587	904.96429	51.15161
	"2002"	"2002"	"Johnston County, NC"	"37101"	"All Other Causes"	"O"	974	132103	737.30347	23.62473
	"2002"	"2002"	"Jones County, NC"	"37103"	"All Other Causes"	"O"	127	10112	1255.93354	111.44608
	"2002"	"2002"	"Lee County, NC"	"37105"	"All Other Causes"	"O"	443	49313	898.34324	42.68158
	"2002"	"2002"	"Lenoir County, NC"	"37107"	"All Other Causes"	"O"	693	59293	1168.77203	44.39798
	"2002"	"2002"	"Lincoln County, NC"	"37109"	"All Other Causes"	"O"	581	66400	875.00000	36.30112
	"2002"	"2002"	"McDowell County, NC"	"37111"	"All Other Causes"	"O"	367	42911	855.25856	44.64413
	"2002"	"2002"	"Macon County, NC"	"37113"	"All Other Causes"	"O"	396	30870	1282.79883	64.46307
	"2002"	"2002"	"Madison County, NC"	"37115"	"All Other Causes"	"O"	223	19890	1121.16642	75.07886
	"2002"	"2002"	"Martin County, NC"	"37117"	"All Other Causes"	"O"	414	25055	1652.36480	81.20930
	"2002"	"2002"	"Mecklenburg County, NC"	"37119"	"Drug-Induced Causes"	"D"	46	736422	6.24642	0.92098
	"2002"	"2002"	"Mecklenburg County, NC"	"37119"	"Alcohol-Induced Causes"	"A"	37	736422	5.02429	0.82599
	"2002"	"2002"	"Mecklenburg County, NC"	"37119"	"All Other Causes"	"O"	4558	736422	618.93860	9.16770
	"2002"	"2002"	"Mitchell County, NC"	"37121"	"All Other Causes"	"O"	196	15856	1236.12513	88.29465
	"2002"	"2002"	"Montgomery County, NC"	"37123"	"All Other Causes"	"O"	289	26991	1070.72728	62.98396
	"2002"	"2002"	"Moore County, NC"	"37125"	"All Other Causes"	"O"	911	77521	1175.16544	38.93497
	"2002"	"2002"	"Nash County, NC"	"37127"	"All Other Causes"	"O"	896	88843	1008.52065	33.69231
	"2002"	"2002"	"New Hanover County, NC"	"37129"	"Drug-Induced Causes"	"D"	19	168147	Unreliable	2.59231
	"2002"	"2002"	"New Hanover County, NC"	"37129"	"Alcohol-Induced Causes"	"A"	17	168147	Unreliable	2.45208
	"2002"	"2002"	"New Hanover County, NC"	"37129"	"All Other Causes"	"O"	1385	168147	823.68404	22.13277
	"2002"	"2002"	"Northampton County, NC"	"37131"	"All Other Causes"	"O"	277	22073	1254.92683	75.40125
	"2002"	"2002"	"Onslow County, NC"	"37133"	"Drug-Induced Causes"	"D"	11	153397	Unreliable	2.16212
	"2002"	"2002"	"Onslow County, NC"	"37133"	"Alcohol-Induced Causes"	"A"	11	153397	Unreliable	2.16212
	"2002"	"2002"	"Onslow County, NC"	"37133"	"All Other Causes"	"O"	735	153397	479.14888	17.67367
	"2002"	"2002"	"Orange County, NC"	"37135"	"All Other Causes"	"O"	674	117667	572.80291	22.06354
	"2002"	"2002"	"Pamlico County, NC"	"37137"	"All Other Causes"	"O"	153	12919	1184.30219	95.74516
	"2002"	"2002"	"Pasquotank County, NC"	"37139"	"All Other Causes"	"O"	333	35281	943.85080	51.72271
	"2002"	"2002"	"Pender County, NC"	"37141"	"All Other Causes"	"O"	374	42416	881.74274	45.59383
	"2002"	"2002"	"Perquimans County, NC"	"37143"	"All Other Causes"	"O"	156	11598	1345.05949	107.69095
	"2002"	"2002"	"Person County, NC"	"37145"	"All Other Causes"	"O"	349	36751	949.63402	50.83274
	"2002"	"2002"	"Pitt County, NC"	"37147"	"All Other Causes"	"O"	1045	139128	751.10689	23.23505
	"2002"	"2002"	"Polk County, NC"	"37149"	"All Other Causes"	"O"	283	18928	1495.13948	88.87682
	"2002"	"2002"	"Randolph County, NC"	"37151"	"Drug-Induced Causes"	"D"	10	132989	Unreliable	2.37785
	"2002"	"2002"	"Randolph County, NC"	"37151"	"All Other Causes"	"O"	1114	132989	837.66327	25.09729
	"2002"	"2002"	"Richmond County, NC"	"37153"	"All Other Causes"	"O"	541	46659	1159.47620	49.84978
	"2002"	"2002"	"Robeson County, NC"	"37155"	"All Other Causes"	"O"	1128	124676	904.74510	26.93839
	"2002"	"2002"	"Rockingham County, NC"	"37157"	"All Other Causes"	"O"	1037	92798	1117.48098	34.70170
	"2002"	"2002"	"Rowan County, NC"	"37159"	"Drug-Induced Causes"	"D"	23	132765	17.32384	3.61227
	"2002"	"2002"	"Rowan County, NC"	"37159"	"Alcohol-Induced Causes"	"A"	11	132765	Unreliable	2.49812
	"2002"	"2002"	"Rowan County, NC"	"37159"	"All Other Causes"	"O"	1334	132765	1004.78289	27.51024
	"2002"	"2002"	"Rutherford County, NC"	"37161"	"Drug-Induced Causes"	"D"	10	63924	Unreliable	4.94693
	"2002"	"2002"	"Rutherford County, NC"	"37161"	"All Other Causes"	"O"	762	63924	1192.04055	43.18307
	"2002"	"2002"	"Sampson County, NC"	"37163"	"All Other Causes"	"O"	607	60732	999.47309	40.56736
	"2002"	"2002"	"Scotland County, NC"	"37165"	"All Other Causes"	"O"	307	35450	866.00846	49.42571
	"2002"	"2002"	"Stanly County, NC"	"37167"	"All Other Causes"	"O"	609	58689	1037.67316	42.04864
	"2002"	"2002"	"Stokes County, NC"	"37169"	"All Other Causes"	"O"	409	45079	907.29608	44.86290
	"2002"	"2002"	"Surry County, NC"	"37171"	"All Other Causes"	"O"	778	72152	1078.27919	38.65818
	"2002"	"2002"	"Swain County, NC"	"37173"	"All Other Causes"	"O"	157	13120	1196.64634	95.50278
	"2002"	"2002"	"Transylvania County, NC"	"37175"	"All Other Causes"	"O"	384	30009	1279.61612	65.30014
	"2002"	"2002"	"Tyrrell County, NC"	"37177"	"All Other Causes"	"O"	61	4235	1440.37780	184.42148
	"2002"	"2002"	"Union County, NC"	"37179"	"All Other Causes"	"O"	943	138329	681.70810	22.19947
	"2002"	"2002"	"Vance County, NC"	"37181"	"All Other Causes"	"O"	470	44056	1066.82404	49.20892
	"2002"	"2002"	"Wake County, NC"	"37183"	"Drug-Induced Causes"	"D"	35	676392	5.17451	0.87465
	"2002"	"2002"	"Wake County, NC"	"37183"	"Alcohol-Induced Causes"	"A"	23	676392	3.40040	0.70903
	"2002"	"2002"	"Wake County, NC"	"37183"	"All Other Causes"	"O"	3304	676392	488.47414	8.49809
	"2002"	"2002"	"Warren County, NC"	"37185"	"All Other Causes"	"O"	226	20131	1122.64666	74.67735
	"2002"	"2002"	"Washington County, NC"	"37187"	"All Other Causes"	"O"	147	13472	1091.15202	89.99670
	"2002"	"2002"	"Watauga County, NC"	"37189"	"All Other Causes"	"O"	303	44570	679.82948	39.05518
	"2002"	"2002"	"Wayne County, NC"	"37191"	"Drug-Induced Causes"	"D"	11	114305	Unreliable	2.90156
	"2002"	"2002"	"Wayne County, NC"	"37191"	"All Other Causes"	"O"	1019	114305	891.47456	27.92684
	"2002"	"2002"	"Wilkes County, NC"	"37193"	"Alcohol-Induced Causes"	"A"	13	67202	Unreliable	5.36524
	"2002"	"2002"	"Wilkes County, NC"	"37193"	"All Other Causes"	"O"	658	67202	979.13753	38.17075
	"2002"	"2002"	"Wilson County, NC"	"37195"	"All Other Causes"	"O"	698	75213	928.03106	35.12649
	"2002"	"2002"	"Yadkin County, NC"	"37197"	"All Other Causes"	"O"	388	37285	1040.63296	52.83013
	"2002"	"2002"	"Yancey County, NC"	"37199"	"All Other Causes"	"O"	165	17710	931.67702	72.53096
	"2002"	"2002"	"Adams County, ND"	"38001"	"All Other Causes"	"O"	32	2509	1275.40853	225.46250
	"2002"	"2002"	"Barnes County, ND"	"38003"	"All Other Causes"	"O"	132	11281	1170.10903	101.84492
	"2002"	"2002"	"Benson County, ND"	"38005"	"All Other Causes"	"O"	67	6727	995.98632	121.67910
	"2002"	"2002"	"Bottineau County, ND"	"38009"	"All Other Causes"	"O"	97	6835	1419.16606	144.09448
	"2002"	"2002"	"Bowman County, ND"	"38011"	"All Other Causes"	"O"	36	3087	1166.18076	194.36346
	"2002"	"2002"	"Burke County, ND"	"38013"	"All Other Causes"	"O"	25	2137	1169.86430	233.97286
	"2002"	"2002"	"Burleigh County, ND"	"38015"	"All Other Causes"	"O"	567	71090	797.58053	33.49523
	"2002"	"2002"	"Cass County, ND"	"38017"	"Alcohol-Induced Causes"	"A"	15	127119	Unreliable	3.04674
	"2002"	"2002"	"Cass County, ND"	"38017"	"All Other Causes"	"O"	789	127119	620.67826	22.09673
	"2002"	"2002"	"Cavalier County, ND"	"38019"	"All Other Causes"	"O"	49	4620	1060.60606	151.51515
	"2002"	"2002"	"Dickey County, ND"	"38021"	"All Other Causes"	"O"	59	5611	1051.50597	136.89442
	"2002"	"2002"	"Divide County, ND"	"38023"	"All Other Causes"	"O"	35	2192	1596.71533	269.89415
	"2002"	"2002"	"Dunn County, ND"	"38025"	"All Other Causes"	"O"	40	3548	1127.39572	178.25691
	"2002"	"2002"	"Eddy County, ND"	"38027"	"All Other Causes"	"O"	45	2654	1695.55388	252.75825
	"2002"	"2002"	"Emmons County, ND"	"38029"	"All Other Causes"	"O"	48	4107	1168.73630	168.69255
	"2002"	"2002"	"Foster County, ND"	"38031"	"All Other Causes"	"O"	64	3577	1789.20883	223.65110
	"2002"	"2002"	"Golden Valley County, ND"	"38033"	"All Other Causes"	"O"	14	1825	Unreliable	205.02232
	"2002"	"2002"	"Grand Forks County, ND"	"38035"	"All Other Causes"	"O"	433	65409	661.98841	31.81313
	"2002"	"2002"	"Grant County, ND"	"38037"	"All Other Causes"	"O"	47	2699	1741.38570	254.00721
	"2002"	"2002"	"Griggs County, ND"	"38039"	"All Other Causes"	"O"	59	2598	2270.97768	295.65611
	"2002"	"2002"	"Hettinger County, ND"	"38041"	"All Other Causes"	"O"	33	2641	1249.52669	217.51468
	"2002"	"2002"	"Kidder County, ND"	"38043"	"All Other Causes"	"O"	36	2591	1389.42493	231.57082
	"2002"	"2002"	"LaMoure County, ND"	"38045"	"All Other Causes"	"O"	52	4598	1130.92649	156.83129
	"2002"	"2002"	"Logan County, ND"	"38047"	"All Other Causes"	"O"	33	2209	1493.88864	260.05263
	"2002"	"2002"	"McHenry County, ND"	"38049"	"All Other Causes"	"O"	52	5778	899.96539	124.80274
	"2002"	"2002"	"McIntosh County, ND"	"38051"	"All Other Causes"	"O"	56	3292	1701.09356	227.31819
	"2002"	"2002"	"McKenzie County, ND"	"38053"	"All Other Causes"	"O"	60	5692	1054.11103	136.08515
	"2002"	"2002"	"McLean County, ND"	"38055"	"All Other Causes"	"O"	115	9150	1256.83060	117.20006
	"2002"	"2002"	"Mercer County, ND"	"38057"	"All Other Causes"	"O"	74	8536	866.91659	100.77701
	"2002"	"2002"	"Morton County, ND"	"38059"	"All Other Causes"	"O"	210	25195	833.49871	57.51688
	"2002"	"2002"	"Mountrail County, ND"	"38061"	"All Other Causes"	"O"	89	6628	1342.78817	142.33526
	"2002"	"2002"	"Nelson County, ND"	"38063"	"All Other Causes"	"O"	72	3442	2091.80709	246.52183
	"2002"	"2002"	"Pembina County, ND"	"38067"	"All Other Causes"	"O"	76	8217	924.91177	106.09466
	"2002"	"2002"	"Pierce County, ND"	"38069"	"All Other Causes"	"O"	71	4577	1551.23443	184.09766
	"2002"	"2002"	"Ramsey County, ND"	"38071"	"All Other Causes"	"O"	169	11789	1433.53974	110.27229
	"2002"	"2002"	"Ransom County, ND"	"38073"	"All Other Causes"	"O"	80	5822	1374.09825	153.62885
	"2002"	"2002"	"Renville County, ND"	"38075"	"All Other Causes"	"O"	39	2566	1519.87529	243.37482
	"2002"	"2002"	"Richland County, ND"	"38077"	"All Other Causes"	"O"	134	17422	769.14246	66.44379
	"2002"	"2002"	"Rolette County, ND"	"38079"	"All Other Causes"	"O"	117	13680	855.26316	79.06911
	"2002"	"2002"	"Sargent County, ND"	"38081"	"All Other Causes"	"O"	33	4231	779.95746	135.77317
	"2002"	"2002"	"Sheridan County, ND"	"38083"	"All Other Causes"	"O"	17	1601	Unreliable	257.53314
	"2002"	"2002"	"Sioux County, ND"	"38085"	"All Other Causes"	"O"	27	4086	660.79295	127.16966
	"2002"	"2002"	"Stark County, ND"	"38089"	"All Other Causes"	"O"	208	22384	929.23517	64.43087
	"2002"	"2002"	"Steele County, ND"	"38091"	"All Other Causes"	"O"	15	2138	Unreliable	181.14983
	"2002"	"2002"	"Stutsman County, ND"	"38093"	"All Other Causes"	"O"	233	21525	1082.46225	70.91446
	"2002"	"2002"	"Towner County, ND"	"38095"	"All Other Causes"	"O"	39	2710	1439.11439	230.44273
	"2002"	"2002"	"Traill County, ND"	"38097"	"All Other Causes"	"O"	109	8326	1309.15205	125.39402
	"2002"	"2002"	"Walsh County, ND"	"38099"	"All Other Causes"	"O"	160	11883	1346.46133	106.44711
	"2002"	"2002"	"Ward County, ND"	"38101"	"All Other Causes"	"O"	468	57741	810.51592	37.46611
	"2002"	"2002"	"Wells County, ND"	"38103"	"All Other Causes"	"O"	70	4794	1460.15853	174.52233
	"2002"	"2002"	"Williams County, ND"	"38105"	"All Other Causes"	"O"	199	19729	1008.66744	71.50254
	"2002"	"2002"	"Adams County, OH"	"39001"	"All Other Causes"	"O"	302	27817	1085.66704	62.47312
	"2002"	"2002"	"Allen County, OH"	"39003"	"All Other Causes"	"O"	1114	108518	1026.55781	30.75678
	"2002"	"2002"	"Ashland County, OH"	"39005"	"All Other Causes"	"O"	481	52595	914.53560	41.69923
	"2002"	"2002"	"Ashtabula County, OH"	"39007"	"All Other Causes"	"O"	1078	102577	1050.91785	32.00806
	"2002"	"2002"	"Athens County, OH"	"39009"	"All Other Causes"	"O"	515	63401	812.29003	35.79378
	"2002"	"2002"	"Auglaize County, OH"	"39011"	"All Other Causes"	"O"	468	45943	1018.65355	47.08728
	"2002"	"2002"	"Belmont County, OH"	"39013"	"All Other Causes"	"O"	886	70293	1260.43845	42.34526
	"2002"	"2002"	"Brown County, OH"	"39015"	"All Other Causes"	"O"	403	43368	929.25659	46.28957
	"2002"	"2002"	"Butler County, OH"	"39017"	"Drug-Induced Causes"	"D"	41	339514	12.07609	1.88597
	"2002"	"2002"	"Butler County, OH"	"39017"	"Alcohol-Induced Causes"	"A"	23	339514	6.77439	1.41256
	"2002"	"2002"	"Butler County, OH"	"39017"	"All Other Causes"	"O"	2722	339514	801.73424	15.36690
	"2002"	"2002"	"Carroll County, OH"	"39019"	"All Other Causes"	"O"	242	29172	829.56259	53.32630
	"2002"	"2002"	"Champaign County, OH"	"39021"	"All Other Causes"	"O"	371	39280	944.50102	49.03605
	"2002"	"2002"	"Clark County, OH"	"39023"	"Alcohol-Induced Causes"	"A"	14	143229	Unreliable	2.61236
	"2002"	"2002"	"Clark County, OH"	"39023"	"All Other Causes"	"O"	1591	143229	1110.80857	27.84865
	"2002"	"2002"	"Clermont County, OH"	"39025"	"Drug-Induced Causes"	"D"	15	182143	Unreliable	2.12634
	"2002"	"2002"	"Clermont County, OH"	"39025"	"All Other Causes"	"O"	1295	182143	710.97983	19.75706
	"2002"	"2002"	"Clinton County, OH"	"39027"	"All Other Causes"	"O"	344	41042	838.16578	45.19087
	"2002"	"2002"	"Columbiana County, OH"	"39029"	"Drug-Induced Causes"	"D"	10	111097	Unreliable	2.84641
	"2002"	"2002"	"Columbiana County, OH"	"39029"	"All Other Causes"	"O"	1249	111097	1124.24278	31.81111
	"2002"	"2002"	"Coshocton County, OH"	"39031"	"All Other Causes"	"O"	420	37149	1130.58225	55.16677
	"2002"	"2002"	"Crawford County, OH"	"39033"	"All Other Causes"	"O"	496	46271	1071.94571	48.13178
	"2002"	"2002"	"Cuyahoga County, OH"	"39035"	"Drug-Induced Causes"	"D"	128	1371493	9.33289	0.82492
	"2002"	"2002"	"Cuyahoga County, OH"	"39035"	"Alcohol-Induced Causes"	"A"	66	1371493	4.81227	0.59235
	"2002"	"2002"	"Cuyahoga County, OH"	"39035"	"All Other Causes"	"O"	15020	1371493	1095.15688	8.93596
